Date,adj close,close,high,low,open,volume
2024-12-05,146.60000610351562,146.60000610351562,147.6999969482422,138.8000030517578,139.0,3003231
2024-12-06,144.0500030517578,144.0500030517578,147.6999969482422,143.5500030517578,147.6999969482422,974357
2024-12-09,142.6999969482422,142.6999969482422,145.6999969482422,142.35000610351562,144.0,642848
2024-12-10,140.14999389648438,140.14999389648438,144.0,139.8000030517578,144.0,1206020
2024-12-11,141.39999389648438,141.39999389648438,142.75,139.8000030517578,140.14999389648438,1494214
2024-12-12,132.8000030517578,132.8000030517578,139.5,132.3000030517578,139.1999969482422,5108531
2024-12-13,132.39999389648438,132.39999389648438,133.75,131.0,133.75,2682534
2024-12-16,130.60000610351562,130.60000610351562,133.39999389648438,129.89999389648438,133.39999389648438,914889
2024-12-17,128.85000610351562,128.85000610351562,131.5,128.5,131.0,1877168
2024-12-18,127.19999694824219,127.19999694824219,129.9499969482422,127.0,129.9499969482422,1816037
2024-12-19,127.5,127.5,129.3000030517578,125.05000305175781,125.05000305175781,2187111
2024-12-20,126.30000305175781,126.30000305175781,128.89999389648438,125.75,127.8499984741211,1557839
2024-12-23,125.5999984741211,125.5999984741211,127.9000015258789,125.4000015258789,127.75,1462967
2024-12-24,126.94999694824219,126.94999694824219,127.5999984741211,124.94999694824219,126.0,1019295
2024-12-26,125.6500015258789,125.6500015258789,127.6500015258789,125.3499984741211,127.0,434274
2024-12-27,127.0,127.0,128.5,125.3499984741211,126.05000305175781,376567
2024-12-30,127.55000305175781,127.55000305175781,129.8000030517578,126.0,126.75,1544159
2024-12-31,127.44999694824219,127.44999694824219,128.25,126.55000305175781,127.8499984741211,373464
2025-01-01,127.19999694824219,127.19999694824219,129.0500030517578,127.0,127.4000015258789,685221
2025-01-02,126.44999694824219,126.44999694824219,127.9000015258789,126.0,127.25,1108489
2025-01-03,126.0999984741211,126.0999984741211,128.14999389648438,126.0,126.69999694824219,2320155
2025-01-06,122.8499984741211,122.8499984741211,128.1999969482422,122.4000015258789,127.4000015258789,2843141
2025-01-07,120.8499984741211,120.8499984741211,123.3499984741211,120.5,122.4000015258789,1846877
2025-01-08,123.5,123.5,124.5,120.75,122.05000305175781,2012547
2025-01-09,120.9000015258789,120.9000015258789,123.5,120.6500015258789,123.44999694824219,1080050
2025-01-10,118.5,118.5,120.8499984741211,117.19999694824219,120.05000305175781,1695715
2025-01-13,112.19999694824219,112.19999694824219,117.25,111.55000305175781,116.1500015258789,1054455
2025-01-14,115.9000015258789,115.9000015258789,116.44999694824219,111.8499984741211,112.69999694824219,1667656
2025-01-15,114.19999694824219,114.19999694824219,116.5999984741211,113.5999984741211,116.44999694824219,1254513
2025-01-16,113.69999694824219,113.69999694824219,118.5,113.3499984741211,115.5,1474439
2025-01-17,113.4000015258789,113.4000015258789,114.69999694824219,112.0,114.69999694824219,695565
2025-01-20,114.30000305175781,114.30000305175781,116.69999694824219,112.8499984741211,113.9000015258789,635479
2025-01-21,113.19999694824219,113.19999694824219,115.25,112.9000015258789,114.6500015258789,1201912
2025-01-22,111.1500015258789,111.1500015258789,113.55000305175781,109.5999984741211,113.1500015258789,869850
2025-01-23,110.0999984741211,110.0999984741211,112.30000305175781,109.6500015258789,110.80000305175781,1243038
2025-01-24,109.1500015258789,109.1500015258789,111.44999694824219,108.5,110.3499984741211,1403343
2025-01-27,105.8499984741211,105.8499984741211,108.0,104.80000305175781,108.0,1905128
2025-01-28,111.1500015258789,111.1500015258789,115.6500015258789,103.0,109.44999694824219,4891400
2025-01-29,115.8499984741211,115.8499984741211,117.0,110.25,111.80000305175781,1255124
2025-01-30,114.80000305175781,114.80000305175781,117.3499984741211,114.30000305175781,116.3499984741211,969717
2025-01-31,116.4000015258789,116.4000015258789,116.69999694824219,114.25,115.0,2001611
2025-02-01,115.69999694824219,115.69999694824219,119.30000305175781,114.9000015258789,116.94999694824219,1085482
2025-02-03,115.55000305175781,115.55000305175781,116.5,113.4000015258789,114.8499984741211,1277495
2025-02-04,115.75,115.75,116.80000305175781,115.0,115.69999694824219,993788
2025-02-05,114.94999694824219,114.94999694824219,118.5999984741211,114.5,116.19999694824219,562398
2025-02-06,118.94999694824219,118.94999694824219,122.0,114.80000305175781,115.3499984741211,1244782
2025-02-07,119.9000015258789,119.9000015258789,122.5,119.0999984741211,120.3499984741211,2058608
2025-02-10,116.94999694824219,116.94999694824219,120.0,116.1500015258789,120.0,567829
2025-02-11,112.0,112.0,116.4000015258789,110.55000305175781,115.8499984741211,1454052
2025-02-12,112.9000015258789,112.9000015258789,113.69999694824219,108.25,111.9000015258789,805146
2025-02-13,112.55000305175781,112.55000305175781,114.25,111.80000305175781,112.55000305175781,878038
2025-02-14,109.69999694824219,109.69999694824219,113.1500015258789,108.5,113.1500015258789,1259233
2025-02-17,109.44999694824219,109.44999694824219,110.5999984741211,106.80000305175781,109.6500015258789,709360
2025-02-18,108.5,108.5,109.94999694824219,107.5,109.3499984741211,994873
2025-02-19,108.94999694824219,108.94999694824219,109.30000305175781,106.75,107.75,1144187
